spotify_id,name,artists,album_release_date,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo
0kJAsLcG0lPlYTwGbCwcvt,LA MAYBACH,"Neutro Shorty, Yandel, Eladio Carrion, Myke Towers",2024-11-21,0.697,0.769,-4.24,0.224,0.302,0.0,0.112,0.44,96.005
5xPvy0TW5W47hgyYas9bnt,gloria (feat. sza),"Kendrick Lamar, SZA",2024-11-21,0.723,0.561,-9.878,0.288,0.233,0.0,0.12,0.431,140.061
0VaeksJaXy5R1nvcTMh3Xk,"Darling, I (feat. Teezo Touchdown)","Tyler, The Creator, Teezo Touchdown",2024-10-28,0.373,0.818,-3.19,0.102,0.36,0.0,0.434,0.361,97.571
4tICTIM71M223AWw7v3Myq,крок,Schmalgauzen,2024-11-22,0.338,0.457,-10.801,0.0328,0.244,0.000711,0.0847,0.161,100.946
0PShiFpHfrsNPuC8Ymt2A2,Alpi,Ezhel,2024-11-21,0.846,0.695,-6.852,0.0425,0.438,0.103,0.192,0.726,110.025
4YLW7VIXfaMlgzeyLTiMuB,Beng ü Bade,Ezhel,2024-11-21,0.777,0.757,-5.108,0.0808,0.449,0.000355,0.0975,0.622,151.108
5V2lV2kNDytSYYKHk9CL57,Uchigatana,"Ezhel, Murda, Bugy",2024-11-21,0.734,0.519,-7.902,0.262,0.324,0.0,0.365,0.382,135.069
5KFaQNWebBOxJKsQCnMx8U,7/24,Ezhel,2024-11-21,0.879,0.567,-7.794,0.267,0.4,0.0,0.155,0.483,138.053
0xpC3o7TNQZFEyumENPnOV,Kedi,Ezhel,2024-11-21,0.705,0.639,-8.439,0.0989,0.705,0.00285,0.121,0.354,89.938
2J38DVGTR8RV4jLVdDmtQv,HOLD UP,23,2024-10-25,0.521,0.796,-7.352,0.458,0.0915,0.0105,0.0874,0.516,136.907
2RBvyTnkcHF6zddeq8Ewrd,WIFI,"Adel, Dani M",2024-10-25,0.567,0.838,-5.742,0.233,0.423,2.27e-06,0.109,0.605,191.742
6ieb5VefKfuBdFc3Ziw5cX,اونه,"74 Original Suppa, DEE PRODUCTION",2024-09-30,0.911,0.658,-6.701,0.295,0.214,0.0,0.0871,0.458,115.001
60AVJqYgyAlCckC6Nh2tgO,X-SLIDE,"2KE, 808iuli",2024-05-10,0.531,0.991,1.047,0.102,0.118,0.926,0.156,0.961,145.054
48NMdaPvyptuPKCQMtKqoo,مغربية طيارة,Astknan Maghribi,2024-10-24,0.658,0.857,-9.457,0.0508,0.218,0.000288,0.0809,0.95,109.93
4UzqpJRQcimoTGzD1uSqj2,Mapa Cor de Rosa,Plutonio,2024-11-08,0.581,0.501,-10.393,0.133,0.538,1.44e-05,0.242,0.281,76.009
4lOZPARX1UptOE3K4s9bua,Ouro Sobre Azul,Plutonio,2024-11-08,0.798,0.799,-6.32,0.0573,0.482,1.14e-05,0.12,0.485,101.06
3Rzf2Tzo5ihHCdowGQGkDl,Szlug prawdy,"Kubi Producent, Kaz Bałagane",2024-11-22,0.641,0.646,-7.05,0.313,0.0849,0.0,0.101,0.548,150.071
7ACdEdtwLSywi1nkN5Xlsk,Laykin,"Ali & Shjr, Ali Raza, Shajjar Hussain",2024-10-03,0.648,0.136,-10.167,0.0335,0.89,0.0,0.11,0.491,95.913
4PmsQBfGGIerlPnb8EUmSF,Chocamos,"Mutombo Music, T.O.T",2024-08-28,0.721,0.679,-6.769,0.168,0.218,0.0,0.108,0.639,105.908
3O6suIXSva5mMUepNj7PZO,Deilig er jorden,Susanne Sundfør,2024-11-22,0.158,0.247,-12.039,0.0352,0.564,0.297,0.106,0.0369,140.838
4Vrbv4EQ5kAsupUZRHHQvQ,Ambassadør,"Bausa, Pasha",2024-10-25,0.685,0.692,-7.172,0.088,0.166,5.36e-06,0.214,0.649,95.031
1Kk0v2V00GQvOl2E3WxqNB,Wegenwacht,"Donnie, Robert van Hemert, Trobi",2024-11-22,0.732,0.972,-7.173,0.07,0.0804,1.26e-06,0.35,0.596,145.012
4rYrmw13Viwwu3c5vM89ty,Pano Tona,"Kizz Daniel, Adekunle Gold",2024-11-10,0.825,0.727,-6.273,0.091,0.264,0.0,0.242,0.935,111.923
2YNLzBRGyCAzHEGPO3J2Sb,Moving,Omah Lay,2024-08-22,0.752,0.652,-6.121,0.058,0.258,0.237,0.0826,0.348,119.045
0qS4qhRKL177FnJofUIwQx,Psychologue,Hatim Ammor,2024-11-16,0.719,0.874,-4.07,0.0973,0.304,0.0,0.14,0.313,129.992
6HZA0fBNDUYJRsgZ0te54C,Charchabil,"Diib, 7-Toun",2024-11-21,0.712,0.552,-12.435,0.249,0.343,0.0,0.114,0.764,82.04
6kM3m2cZpA0erUooo8a8oP,Švelnūs jausmai,Solo Ansamblis,2024-11-22,0.732,0.748,-11.026,0.0744,0.0403,0.00955,0.0832,0.734,168.984
4ERWqVw8qbX1enXHkYEH0C,Troleibusas,Gabrielė Vilkickytė,2024-11-15,0.655,0.365,-13.313,0.0281,0.779,0.0263,0.165,0.295,109.981
7Jd8IDnjQUshDnQZDRj016,La grande fuga,Nayt,2024-11-22,0.666,0.556,-7.641,0.245,0.199,0.0,0.116,0.316,117.047
2KX4nDFDp9cUymIvxpRRYg,Ieri,Nayt,2024-11-22,0.846,0.452,-8.832,0.235,0.332,0.000137,0.149,0.387,99.949
35s4cmZFjwxJ2fhcsEwAiC,Poter scegliere,Nayt,2024-11-22,0.445,0.37,-13.372,0.0672,0.921,0.242,0.0895,0.129,139.258
3vnu6l7joTbVlwYedSm1H7,Serie TV,Nayt,2024-11-22,0.618,0.372,-13.236,0.327,0.494,0.000226,0.106,0.104,80.085
0veAb65c3NyIKOROiyn5E1,Monalisa,"Nayt, Scozia",2024-11-22,0.342,0.203,-19.251,0.0722,0.759,0.0162,0.162,0.0365,95.621
0NqfLlSAJ4ZPDB8KMz4kKE,Un'altra strada,Nayt,2024-11-22,0.674,0.45,-8.624,0.104,0.698,0.00287,0.104,0.344,91.907
3S2NE1lNouet4BZ08Hvtfu,Ég á móti mér,"Izleifur, ISSI",2024-11-08,0.753,0.528,-9.629,0.0453,0.103,0.000889,0.202,0.189,127.307
1zLscEYm2cKiTAunAvZbjv,Limbisa ngai,"Damso, Kalash Criminel",2024-11-15,0.792,0.591,-9.162,0.0772,0.157,0.000159,0.146,0.51,117.97
0VE1NQ4QwD6B69kSMfpIG7,Tout tenter,"Damso, Angèle",2024-11-15,0.757,0.592,-7.832,0.069,0.308,0.000192,0.103,0.287,109.991
7LhktSmPFZ2NT5CJlBZftB,1 Minute,"Lynda, Imen Es",2024-11-21,0.715,0.649,-5.727,0.248,0.407,0.0,0.136,0.394,100.511
5nsJm9qyXNvNzGYFFnIbLS,Goat Talk,Korelon,2024-11-22,0.82,0.562,-5.487,0.107,0.0117,0.0,0.148,0.44,155.038
5nBYxmvAfCol806oIW4HGE,Erikoiskoe,Elastinen,2024-11-22,0.502,0.906,-5.63,0.369,0.0194,0.0,0.346,0.499,185.911
427I5MP8z0avmKQZX4ZgGA,Vaatteet ja iho,Apulanta,2024-11-22,0.434,0.851,-8.475,0.048,7.36e-05,3.63e-06,0.107,0.285,119.89
78p81htSrRZm2SbgU9o41V,50 Miljoonaa,Korelon,2024-11-22,0.834,0.595,-7.182,0.249,0.13,1.03e-06,0.115,0.319,127.944
2FMNFfVVGy7ntA0fbBb4n1,Miten sut mielest poistetaan,costee,2024-10-25,0.638,0.806,-6.544,0.0548,0.00163,0.0,0.371,0.682,125.092
68MHaIKex0mbgEADoBaWaG,tõusen tuhast,säm,2024-11-22,0.481,0.418,-10.321,0.312,0.666,5.67e-06,0.0825,0.44,141.357
2YDjuUjjTUi1qhzs1vHU8h,kõigile kõike,säm,2024-11-22,0.731,0.637,-7.747,0.192,0.462,0.000606,0.149,0.633,96.962
2ftOsmjXTuXJNoRphDIZS8,Nätakas,"372Kaspar, 5MIINUST",2024-11-20,0.679,0.919,-7.522,0.0556,0.00188,0.000104,0.18,0.904,130.013
2i9zGWlEQoUOHMyVm8ji7Q,võõrad suled,säm,2024-11-22,0.754,0.65,-9.083,0.0531,0.51,0.18,0.14,0.512,133.011
3leTtadGMDJL1D4EG6n8bW,minu plats,säm,2024-11-22,0.367,0.665,-9.687,0.0572,0.566,0.529,0.222,0.543,88.766
4SmNMv1wENrLUsLe2PliXY,sinu võit,säm,2024-11-22,0.753,0.485,-9.345,0.0557,0.342,0.00128,0.101,0.689,100.002
7AbVOmlsiU6ZVwDMgC2vQN,ma armastan sind,säm,2024-11-22,0.358,0.501,-10.899,0.205,0.312,0.0,0.293,0.331,180.032
31v9w3Al8yj1E3Yhwb0j3J,P-MAG,"KALIM, HoodBlaq, Safraoui, Mali",2024-11-22,0.822,0.743,-5.119,0.225,0.011,0.0,0.119,0.362,100.118
3sGFNPf8FSBW1JbCYclwWc,Nasser Asphalt,Samra,2024-11-22,0.806,0.528,-7.669,0.179,0.179,0.0,0.376,0.241,98.025
6aCBjSb87RizdH8lVBIRW7,Good Things Go,Linkin Park,2024-11-15,0.541,0.757,-5.37,0.0421,0.00867,0.0,0.136,0.307,127.005
7xBPQuWYBOUJTGOsr4hT03,Unterwegs,Azet,2024-11-22,0.847,0.759,-7.913,0.132,0.067,0.000214,0.119,0.472,129.967
55ORL2rxZnoY8XVquZNEuV,Planeta Pula,"P T K, Yzomandias, Nik Tendo",2024-11-22,0.769,0.845,-5.729,0.0474,0.13,5.66e-06,0.123,0.125,129.994
7xdRj1wA4XzYnXynPmtmnq,Committed,"Rauw Alejandro, Pharrell Williams",2024-11-15,0.749,0.639,-5.406,0.108,0.129,0.0,0.12,0.483,121.982
3ZkZPX7hIBBk8lIFzjXRkv,Pusto.mp3,"Egor Kreed, Платина",2024-11-22,0.711,0.659,-4.695,0.0609,0.11,0.0,0.33,0.391,149.017
303d0Maz5XWSXCDbxSLzfs,RM / PUSSY BOY 2,Egor Kreed,2024-11-22,0.702,0.826,-5.519,0.126,0.388,0.0,0.303,0.678,154.975
3pS3T66qgtOnoSk6pmd2vm,Время,Egor Kreed,2024-11-22,0.718,0.659,-6.952,0.194,0.337,0.000358,0.133,0.163,144.148
6XrcvWUnYABLW9QSZetvdf,Malo,Egor Kreed,2024-11-22,0.769,0.615,-7.951,0.0595,0.297,0.0,0.0992,0.598,130.037
0ZkmSrTzvkcf6t2grK6teA,CowBoys,"Egor Kreed, Toxi$",2024-11-22,0.774,0.808,-4.949,0.218,0.00768,2.16e-06,0.402,0.698,146.977
7yDu7QsOdqQPpUxpurf8Cn,Свое место,"Markul, LSP",2024-11-22,0.741,0.742,-5.934,0.276,0.171,0.0,0.108,0.371,128.087
4mAA24toeMLxxsQjB0hHBq,Вчера,Egor Kreed,2024-11-22,0.693,0.555,-8.453,0.0369,0.393,0.0,0.112,0.468,142.967
1lflD04lIdgV10sCMwFYOu,Sorriso no Rosto,"Mc Leozin, MC Rick, Boladin 211, Deliverymusic, Dj L Martins",2024-05-24,0.924,0.42,-7.145,0.205,0.625,0.000308,0.0701,0.744,129.99
3mgXpOjSfUAHvRTQLHYmsz,Nishto,Preslava,2024-11-13,0.781,0.781,-4.985,0.104,0.0616,0.0,0.165,0.679,127.978
63rRgkllF0FDeZ9fpOkFKl,Imperio,"Duki, Judeline",2024-10-31,0.544,0.616,-5.435,0.197,0.285,0.0,0.106,0.398,132.942
2ZdiSdC1ElfhEsFanMlpdO,Ndisize,"Caiiro, Ami Faku",2024-07-05,0.784,0.629,-8.35,0.0493,0.0061,0.264,0.0918,0.515,117.003
4QpVAEqq1gKIyUlEVLobAn,Ndisize (Radio Edit),"Caiiro, Ami Faku",2024-07-05,0.719,0.702,-8.038,0.0409,0.00849,0.0909,0.138,0.425,116.986
2CbNBAznAkO6TUPjXKrTHn,WAR,Emtee,2024-10-31,0.728,0.512,-7.435,0.0892,0.195,0.0,0.107,0.509,85.053
3ZHAKmjt1c3YYTUweyzhLe,Angidlali Nezingane,"Khuzani, Thibela",2024-11-15,0.492,0.819,-5.915,0.166,0.512,0.0,0.0691,0.953,66.743
4rIBbB1vt0lEKDG2UTmfP0,Say Sóng,"Tăng Duy Tân, Drum7, 2pillz",2024-10-29,0.896,0.524,-9.469,0.0625,0.69,0.0,0.111,0.579,114.006
6JDf3oDiHpOaWAw7a0GgA5,Media Hora,Yan Block,2024-08-30,0.825,0.609,-7.415,0.217,0.224,6.88e-05,0.159,0.643,94.968
5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,"Tyler, The Creator",2024-10-28,0.661,0.878,-4.099,0.31,0.00289,0.0,0.381,0.514,82.557
2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator, ScHoolboy Q, Santigold",2024-10-28,0.77,0.859,-3.382,0.275,0.362,0.0,0.673,0.64,129.77
6Abw6zEw0EbfFC6OJob4Ph,Naçar,Emre Fel,2024-09-13,0.564,0.722,-6.62,0.0324,0.46,0.212,0.313,0.734,149.789
4CDY8eGMrkQjyOTkvsXiq0,Aradan Çok Yıllar Geçti,Tuğçe Kandemir,2024-07-03,0.745,0.7,-4.863,0.095,0.116,0.000469,0.0837,0.57,86.003
00R2eVdkti9OZboefW2f4i,PSG,23,2024-09-27,0.721,0.636,-6.603,0.0393,0.0671,0.128,0.146,0.56,81.502
3Qg3SxpBpWNMMeSNaadWu2,AROMA EI,"RAVA, IDK",2024-05-24,0.745,0.64,-6.15,0.0573,0.521,0.0801,0.258,0.644,93.993
6MHo8PlORvq1btc03EdwMH,Multiplica,Plutonio,2024-11-08,0.731,0.709,-6.838,0.0901,0.616,2.62e-06,0.192,0.183,125.798
78BU9DdDomphY6hJHXNusn,Menos 1 Nite,Plutonio,2024-11-08,0.448,0.53,-8.697,0.48,0.444,5.49e-06,0.095,0.497,70.282
4yakXbln9mURBRhF6ktuyJ,Deserto,Plutonio,2024-11-08,0.748,0.459,-8.606,0.0454,0.689,0.000228,0.115,0.737,139.896
2Gu2068uXkND6e08anKmwd,Sessenta e Nove,Plutonio,2024-11-08,0.589,0.49,-8.624,0.246,0.805,0.0,0.112,0.273,79.136
6SpeBDnkgYdkFYy5AEW2Oz,Trochę Za Blisko,"MODELKI, Vłodarski",2024-10-03,0.776,0.879,-5.868,0.0429,0.265,8.19e-06,0.263,0.674,133.055
52F5Y4EgcZ2RggVqpqSJBe,Gusto Ko Sakin Ka Lang,Robledo Timido,2024-07-12,0.756,0.786,-4.541,0.0726,0.29,0.0,0.278,0.599,130.001
4jjFjbqCTkaN1mGb0BMYl2,Amar De Nuevo,Rauw Alejandro,2024-11-15,0.708,0.451,-6.826,0.0329,0.313,0.0,0.207,0.326,95.033
1UxQlbjnfW3NJ9jnd7zG4X,Himmel på jord,Emma Steinbakken,2024-11-15,0.292,0.23,-8.029,0.0302,0.862,2.3e-06,0.145,0.503,80.807
4aPX3IT9cskOWmeZvOYc5s,Hold On Me,"Kygo, Sandro Cavazza",2024-11-15,0.567,0.606,-6.543,0.0438,0.0801,0.0,0.0686,0.314,123.006
43MYhAw47PmHz31xY3mdrI,Big Steppa,Ari Bajgora,2024-11-01,0.808,0.869,-7.668,0.252,0.155,0.0,0.0509,0.0963,97.002
6Swd0Th7cvQH4bywi4eHak,Fluitend naar Huis,Bankzitters,2024-11-15,0.938,0.673,-4.027,0.0371,0.0868,0.0,0.05,0.944,100.012
3DMcsloRh5Rbf0oMBeMOhY,Tijdmachine,Bankzitters,2024-11-15,0.629,0.865,-4.392,0.0575,0.035,0.000374,0.137,0.749,80.003
27durTCg4qj3qAbKsSVNX4,Kese (Dance),Wizkid,2024-11-15,0.774,0.874,-5.641,0.0488,0.142,0.34,0.413,0.927,118.079
2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",2024-10-18,0.737,0.648,-5.493,0.138,0.252,6.92e-06,0.105,0.746,93.2
53GfbGxZHusSTZhiyC9QYY,1 WORK,Zhus Jdo,2024-10-04,0.896,0.708,-8.404,0.113,0.0638,0.000341,0.141,0.808,110.027
7I6n8YzpPmbpVwElH9fi5Q,Order,"Shallipopi, Olamide",2024-11-01,0.891,0.911,-4.963,0.205,0.615,0.186,0.216,0.387,139.98
664mVcYRMDsVnOg95R71Ti,Moving,Omah Lay,2024-08-23,0.751,0.652,-6.122,0.0582,0.263,0.227,0.0826,0.349,119.039
0lQogzZgV4XwuUTasz3nPL,EN MI MUNDO,"Jasiel Nuñez, Peso Pluma",2024-11-07,0.694,0.594,-8.39,0.0366,0.396,0.0,0.131,0.672,125.01
4F4aAfFLWh5b6Ofwx48O46,Drive (feat. Snor),"Madd, Snor",2024-11-08,0.641,0.69,-6.022,0.0344,0.143,0.000216,0.11,0.286,121.014
0E7vM9JTF6RQ0Mb7cZmP8V,No Complaints,Madd,2024-11-08,0.612,0.661,-7.074,0.0582,0.35,0.0,0.139,0.231,126.844
7u4Y70JYM5AO3Q45whDJbB,MAI PER SEMPRE,Geolier,2024-11-20,0.541,0.796,-5.305,0.255,0.0988,0.0,0.151,0.246,114.958
4CNfC20TImtjdwN3dG0uCF,CANZONE D'ODIO (feat. Lil Baby),"Lazza, Lil Baby",2024-09-19,0.697,0.735,-4.16,0.0497,0.172,0.0,0.099,0.403,99.827
1CJNj8Qnpoz6lyil9EgqfE,SPENDERE (feat. Simba La Rue),"Astro, Simba La Rue",2024-10-04,0.747,0.587,-5.279,0.0462,0.00886,0.002,0.0822,0.332,153.983
2fwe8oxvNUUvvEDAth54jN,Feeling,"Elodie, Tiziano Ferro",2024-11-07,0.533,0.729,-6.178,0.3,0.506,0.0,0.364,0.43,92.451
7kS2AVRk5Yj6BTj8PyJFfC,Paprika,Ghali,2024-05-10,0.819,0.828,-3.492,0.0626,0.12,1.55e-05,0.119,0.793,105.061
5H4MSA6eIr6x1iBTn1vpMG,Semenjak Ada Dirimu,"Yovie Widianto, Hivi!",2024-08-22,0.701,0.712,-7.331,0.0293,0.45,9.94e-05,0.176,0.735,137.884
16mGbBq6JHxw3WKxiFbsHv,Panama,"Trannos, Arab",2024-07-12,0.813,0.778,-5.045,0.106,0.198,0.0,0.583,0.528,98.033
39zEhtL1tPzBUD8T1ZOWKR,PULVO,"Ivan Greko, SNIK, BeTaf Beats",2024-10-03,0.818,0.828,-2.635,0.0983,0.234,1.85e-05,0.0829,0.784,92.475
6wx0UEozv6e3X16awO0BCS,FANTA,"DIFF, Arab",2024-08-28,0.926,0.673,-6.241,0.134,0.213,0.0,0.0969,0.892,102.048
6Y3vVTKOJFWCgBbzp9YPU2,Ocean Drive,"Hawk, Kidd, Baghdad",2024-10-09,0.873,0.505,-9.003,0.11,0.365,0.0,0.0871,0.778,99.992
04QQKADf45xNvlgJHC9nvO,CASABLANCA,"SNIK, Franklin WWT, Rvchet",2024-07-25,0.707,0.88,-2.743,0.145,0.0829,0.000116,0.102,0.515,94.903
6jElwivDtkQUv9QFGrdN26,Boucan (feat. Franglish),"KeBlack, Franglish",2024-04-25,0.709,0.736,-6.297,0.186,0.534,0.0,0.678,0.659,127.851
6Iw0IFL3iruOaAsZPUU7o3,Conséquences,Damso,2024-11-15,0.688,0.528,-8.204,0.0545,0.369,0.00017,0.18,0.125,133.103
7n2iLVGvqGR0FLcfacwi2M,Mony (feat. Michkavie),"Damso, Michkavie",2024-11-15,0.795,0.527,-6.89,0.247,0.347,0.0,0.112,0.438,140.015
4ejn3u2wHmV4lQ4WGWIPeI,CHROME,Damso,2024-11-15,0.674,0.642,-7.871,0.503,0.389,3.37e-06,0.424,0.484,135.599
3KZN01EuBoqh04jyGXpnxr,Aucune attache,KeBlack,2024-02-02,0.828,0.706,-6.493,0.278,0.44,0.000255,0.161,0.585,92.983
5PYjKcfxLccf3aHwUv0XcY,EL GEMANO,"Genezio, La Mano 1.9",2024-11-19,0.629,0.493,-9.477,0.373,0.44,0.0,0.112,0.512,68.042
0cR8kk0BKbJzgNNTEMJjqZ,Pääs Kii,Elastinen,2024-11-15,0.626,0.88,-3.582,0.326,0.0467,0.0,0.41,0.727,92.42
0MxrhY38KMtQ4MNwgm4df5,Fucked up (feat. Kube),"Sliki, Kube",2024-11-08,0.725,0.808,-4.929,0.0752,0.0366,0.0,0.186,0.586,92.017
116aJLV5ffatPjAZ7h8U5R,Syttynyt sammumaan,ANI,2024-11-15,0.638,0.558,-7.949,0.0267,0.657,0.000104,0.104,0.402,111.946
1fssVNrA0FROBdfxAipO8P,Riittämätön (feat. Tomi Saario),"Sexmane, Tomi Saario",2024-11-15,0.456,0.566,-6.541,0.376,0.593,0.0,0.0935,0.265,159.922
1y1YP8a4syyzDQvukhuhce,Tyttö joka itkee iltaisin,Mirella,2024-10-31,0.581,0.633,-7.579,0.113,0.172,0.00154,0.201,0.536,159.036
27CNIwCqvVSzxB4fEzNp6N,Dubai,Sexmane,2024-11-15,0.607,0.704,-4.819,0.0793,0.113,0.0,0.154,0.438,97.079
1kyLInQ2qgYbK4wZxllfV2,DURO,Quevedo,2024-10-31,0.707,0.719,-4.963,0.0395,0.223,2e-06,0.371,0.701,104.033
456U68M8lIymkz56Zroxh8,Qué Pecao,"Manuel Turizo, Kapo",2024-10-03,0.837,0.621,-7.935,0.0474,0.513,5.67e-06,0.127,0.875,120.055
2mYlSgPvC5Np4mDg9DU5Mc,CARITA TRISTE,"Ana Mena, Emilia",2024-08-30,0.681,0.793,-3.47,0.0382,0.102,0.0,0.0895,0.614,126.003
5orb2qBX5ISKtsSy20v8SK,X'CLUSIVO - REMIX,"Gonzy, SAIKO, Arcángel",2024-10-11,0.813,0.552,-6.328,0.0771,0.0708,0.0002,0.0542,0.773,146.952
5zRbKyT1z1TsYOVy1aLLtf,Orgullosa De Papá,"Cano, Rvfv",2024-10-24,0.761,0.753,-4.721,0.0484,0.397,1.08e-05,0.102,0.571,102.998
4sykJxUsqdXZRqRv1J9fEQ,Goteras,"Omar Montes, JC Reyes",2024-06-27,0.633,0.815,-2.94,0.0635,0.406,0.0,0.16,0.353,95.953
2cFTzmvErerHBLDO261Q16,Üksi limusiinis,Chillin,2024-11-15,0.626,0.516,-8.65,0.136,0.00319,3.45e-06,0.125,0.159,179.996
7a4O4FPGjTL4084bbvFeJF,Fata Morgana (feat. Tokio Hotel),"Nina Chuba, Tokio Hotel",2024-11-15,0.792,0.683,-7.113,0.0373,0.302,0.0,0.0773,0.719,118.001
7diOv6wm3ngF7Vt6ubK0Sf,Overflow,Linkin Park,2024-11-15,0.515,0.654,-6.349,0.0492,0.116,0.000103,0.0966,0.306,133.916
7M8eZBRTD9QNasEVReEM0H,IGYEIH,Linkin Park,2024-11-15,0.442,0.968,-3.417,0.126,0.00227,1.53e-05,0.296,0.308,159.974
7BkzAHnNW7WfrT4NcLaUDx,Casualty,Linkin Park,2024-11-15,0.576,0.948,-4.082,0.173,0.00467,0.00838,0.322,0.5,159.928
3SYHVGpbPQ8sPCRosoA9Wy,HDL,LACAZETTE,2024-10-18,0.522,0.105,-23.388,0.0389,0.919,0.64,0.344,0.525,94.869
